,model,columns,best_params,training_time,accuracy,precision,recall,f1,roc_auc,mean_fit_time,predict_time
1238,SVC,"['Sex', 'Age', 'Fare', 'EmbarkedS', 'Pclass2']","{'C': 0.1, 'degree': 2}",0.1086423397064209,0.8315,0.7222,0.839,0.776,,0.01,0.001
1239,GaussianNB,"['Sex', 'Pclass3', 'Age', 'Fare', 'EmbarkedS']",{},0.028171300888061523,0.8315,0.7222,0.839,0.776,0.881,0.001,0.001
1240,KNeighborsClassifier,"['Sex', 'Pclass3', 'Age', 'Fare', 'EmbarkedS']",{'n_neighbors': 3},0.05104565620422363,0.8427,0.7576,0.806,0.781,0.887,0.002,0.001
1241,LinearDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'Fare', 'EmbarkedS']",{},0.028606653213500977,0.8539,0.7647,0.839,0.8,0.881,0.002,0.0
1242,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'Fare', 'EmbarkedS']",{},0.017322540283203125,0.8427,0.7931,0.742,0.767,0.875,0.001,0.0
1243,DecisionTreeClassifier,"['Sex', 'Pclass3', 'Age', 'Fare', 'EmbarkedS']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.14793777465820312,0.8539,0.7812,0.806,0.794,0.88,0.002,0.001
1244,RandomForestClassifier,"['Sex', 'Pclass3', 'Age', 'Fare', 'EmbarkedS']","{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",16.026485681533813,0.8427,0.7576,0.806,0.781,0.898,0.381,0.003
1245,SVC,"['Sex', 'Pclass3', 'Age', 'Fare', 'EmbarkedS']","{'C': 10, 'degree': 2}",0.10587334632873535,0.8652,0.8519,0.742,0.793,,0.011,0.001
1246,GaussianNB,"['Sex', 'Pclass3', 'Age', 'Fare', 'Pclass2']",{},0.02833247184753418,0.8315,0.7222,0.839,0.776,0.861,0.002,0.001
1247,KNeighborsClassifier,"['Sex', 'Pclass3', 'Age', 'Fare', 'Pclass2']",{'n_neighbors': 3},0.049814462661743164,0.8315,0.7105,0.871,0.783,0.907,0.002,0.001
1248,LinearDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'Fare', 'Pclass2']",{},0.01882028579711914,0.8539,0.7812,0.806,0.794,0.892,0.002,0.0
1249,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'Fare', 'Pclass2']",{},0.01806497573852539,0.8315,0.8077,0.677,0.737,0.892,0.001,0.001
1250,DecisionTreeClassifier,"['Sex', 'Pclass3', 'Age', 'Fare', 'Pclass2']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.135650634765625,0.764,0.6471,0.71,0.677,0.838,0.002,0.001
1251,RandomForestClassifier,"['Sex', 'Pclass3', 'Age', 'Fare', 'Pclass2']","{'max_depth': 30, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",15.985925912857056,0.8202,0.7027,0.839,0.765,0.902,0.38,0.003
1252,SVC,"['Sex', 'Pclass3', 'Age', 'Fare', 'Pclass2']","{'C': 10, 'degree': 2}",0.09896469116210938,0.8764,0.7941,0.871,0.831,,0.01,0.001
1253,GaussianNB,"['Sex', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.018009662628173828,0.7528,0.6,0.871,0.711,0.839,0.001,0.0
1254,KNeighborsClassifier,"['Sex', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{'n_neighbors': 12},0.05045914649963379,0.809,0.7188,0.742,0.73,0.875,0.002,0.001
1255,LinearDiscriminantAnalysis,"['Sex', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.028507709503173828,0.8315,0.7353,0.806,0.769,0.834,0.002,0.0
1256,QuadraticDiscriminantAnalysis,"['Sex', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.017551898956298828,0.7753,0.6341,0.839,0.722,0.848,0.002,0.001
1257,DecisionTreeClassifier,"['Sex', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 2}",0.1444082260131836,0.7978,0.7407,0.645,0.69,0.814,0.002,0.0
1258,RandomForestClassifier,"['Sex', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 30, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",15.35804557800293,0.7978,0.7097,0.71,0.71,0.869,0.361,0.008
1259,SVC,"['Sex', 'Age', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.12308478355407715,0.8315,0.7353,0.806,0.769,,0.017,0.001
1260,GaussianNB,"['Sex', 'Pclass2', 'Age', 'EmbarkedQ', 'EmbarkedC']",{},0.018177032470703125,0.809,0.6944,0.806,0.746,0.827,0.001,0.0
1261,KNeighborsClassifier,"['Sex', 'Pclass2', 'Age', 'EmbarkedQ', 'EmbarkedC']",{'n_neighbors': 12},0.051323652267456055,0.8652,0.8065,0.806,0.806,0.901,0.002,0.001
1262,LinearDiscriminantAnalysis,"['Sex', 'Pclass2', 'Age', 'EmbarkedQ', 'EmbarkedC']",{},0.017993688583374023,0.8315,0.7353,0.806,0.769,0.833,0.002,0.0
1263,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass2', 'Age', 'EmbarkedQ', 'EmbarkedC']",{},0.0179593563079834,0.8315,0.7353,0.806,0.769,0.841,0.001,0.001
1264,DecisionTreeClassifier,"['Sex', 'Pclass2', 'Age', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.13582205772399902,0.7865,0.6875,0.71,0.698,0.825,0.002,0.001
1265,RandomForestClassifier,"['Sex', 'Pclass2', 'Age', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",15.490424156188965,0.8427,0.7742,0.774,0.774,0.885,0.359,0.012
1266,SVC,"['Sex', 'Pclass2', 'Age', 'EmbarkedQ', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.10850000381469727,0.8315,0.7353,0.806,0.769,,0.014,0.001
1267,GaussianNB,"['Sex', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']",{},0.017945289611816406,0.7865,0.6429,0.871,0.74,0.846,0.001,0.0
1268,KNeighborsClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']",{'n_neighbors': 12},0.05115652084350586,0.8539,0.8462,0.71,0.772,0.911,0.002,0.002
1269,LinearDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']",{},0.028539657592773438,0.8427,0.7576,0.806,0.781,0.878,0.002,0.001
1270,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']",{},0.02753591537475586,0.7978,0.6757,0.806,0.735,0.873,0.002,0.0
1271,DecisionTreeClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 5}",0.13503527641296387,0.8652,0.8519,0.742,0.793,0.908,0.002,0.001
1272,RandomForestClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",15.092498540878296,0.8539,0.8,0.774,0.787,0.918,0.355,0.003
1273,SVC,"['Sex', 'Pclass3', 'Age', 'EmbarkedQ', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.10810470581054688,0.8652,0.88,0.71,0.786,,0.012,0.001
1274,GaussianNB,"['Sex', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.0175478458404541,0.7528,0.6,0.871,0.711,0.832,0.001,0.001
1275,KNeighborsClassifier,"['Sex', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{'n_neighbors': 5},0.041405439376831055,0.8315,0.7353,0.806,0.769,0.883,0.002,0.001
1276,LinearDiscriminantAnalysis,"['Sex', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.028678417205810547,0.8315,0.7353,0.806,0.769,0.833,0.002,0.0
1277,QuadraticDiscriminantAnalysis,"['Sex', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.0174868106842041,0.8315,0.7353,0.806,0.769,0.841,0.001,0.0
1278,DecisionTreeClassifier,"['Sex', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.13705062866210938,0.8315,0.7353,0.806,0.769,0.87,0.002,0.0
1279,RandomForestClassifier,"['Sex', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'max_depth': 20, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",15.416215658187866,0.8315,0.75,0.774,0.762,0.882,0.36,0.007
1280,SVC,"['Sex', 'Age', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.11150598526000977,0.8315,0.7353,0.806,0.769,,0.014,0.001
1281,GaussianNB,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedC']",{},0.028572559356689453,0.7865,0.6429,0.871,0.74,0.863,0.001,0.0
1282,KNeighborsClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedC']",{'n_neighbors': 12},0.04099774360656738,0.8427,0.8148,0.71,0.759,0.909,0.002,0.001
1283,LinearDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedC']",{},0.0208892822265625,0.8427,0.7576,0.806,0.781,0.878,0.002,0.001
1284,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedC']",{},0.027557849884033203,0.7978,0.6757,0.806,0.735,0.873,0.002,0.0
1285,DecisionTreeClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.1408519744873047,0.8427,0.7931,0.742,0.767,0.894,0.002,0.001
1286,RandomForestClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",15.465101480484009,0.8427,0.7931,0.742,0.767,0.924,0.357,0.012
1287,SVC,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedC']","{'C': 1, 'degree': 2}",0.09807157516479492,0.8539,0.8462,0.71,0.772,,0.012,0.001
1288,GaussianNB,"['Sex', 'Pclass3', 'Age', 'Pclass2', 'EmbarkedC']",{},0.01776909828186035,0.7865,0.6429,0.871,0.74,0.859,0.001,0.0
1289,KNeighborsClassifier,"['Sex', 'Pclass3', 'Age', 'Pclass2', 'EmbarkedC']",{'n_neighbors': 3},0.05130362510681152,0.8315,0.7353,0.806,0.769,0.885,0.002,0.001
1290,LinearDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'Pclass2', 'EmbarkedC']",{},0.018062114715576172,0.8427,0.7576,0.806,0.781,0.892,0.002,0.0
1291,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'Pclass2', 'EmbarkedC']",{},0.01761627197265625,0.8315,0.6905,0.935,0.795,0.878,0.001,0.0
1292,DecisionTreeClassifier,"['Sex', 'Pclass3', 'Age', 'Pclass2', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.14102578163146973,0.7978,0.7097,0.71,0.71,0.909,0.002,0.0
1293,RandomForestClassifier,"['Sex', 'Pclass3', 'Age', 'Pclass2', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",15.193636655807495,0.8652,0.7714,0.871,0.818,0.928,0.355,0.005
1294,SVC,"['Sex', 'Pclass3', 'Age', 'Pclass2', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.10732126235961914,0.8315,0.7353,0.806,0.769,,0.012,0.001
1295,GaussianNB,"['Sex', 'Pclass2', 'Age', 'EmbarkedS', 'EmbarkedQ']",{},0.02831244468688965,0.8315,0.7353,0.806,0.769,0.824,0.002,0.001
1296,KNeighborsClassifier,"['Sex', 'Pclass2', 'Age', 'EmbarkedS', 'EmbarkedQ']",{'n_neighbors': 12},0.04065752029418945,0.8652,0.8065,0.806,0.806,0.9,0.002,0.001
1297,LinearDiscriminantAnalysis,"['Sex', 'Pclass2', 'Age', 'EmbarkedS', 'EmbarkedQ']",{},0.019446611404418945,0.8315,0.7353,0.806,0.769,0.833,0.002,0.0
1298,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass2', 'Age', 'EmbarkedS', 'EmbarkedQ']",{},0.01738762855529785,0.8315,0.7353,0.806,0.769,0.841,0.001,0.0
1299,DecisionTreeClassifier,"['Sex', 'Pclass2', 'Age', 'EmbarkedS', 'EmbarkedQ']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.13601350784301758,0.8652,0.8065,0.806,0.806,0.875,0.002,0.001
1300,RandomForestClassifier,"['Sex', 'Pclass2', 'Age', 'EmbarkedS', 'EmbarkedQ']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",15.153866052627563,0.8315,0.75,0.774,0.762,0.889,0.36,0.003
1301,SVC,"['Sex', 'Pclass2', 'Age', 'EmbarkedS', 'EmbarkedQ']","{'C': 1, 'degree': 2}",0.11949396133422852,0.8315,0.7353,0.806,0.769,,0.014,0.001
1302,GaussianNB,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']",{},0.018010854721069336,0.8315,0.7353,0.806,0.769,0.877,0.001,0.0
1303,KNeighborsClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']",{'n_neighbors': 12},0.05198025703430176,0.8539,0.8462,0.71,0.772,0.912,0.002,0.001
1304,LinearDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']",{},0.031903982162475586,0.8427,0.7576,0.806,0.781,0.878,0.002,0.0
1305,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']",{},0.018590211868286133,0.7978,0.6757,0.806,0.735,0.873,0.001,0.0
1306,DecisionTreeClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']","{'max_depth': 10, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.13918852806091309,0.8539,0.8214,0.742,0.78,0.888,0.002,0.0
1307,RandomForestClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",15.14439582824707,0.8764,0.8571,0.774,0.814,0.919,0.358,0.003
1308,SVC,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'EmbarkedQ']","{'C': 1, 'degree': 2}",0.10990309715270996,0.8652,0.88,0.71,0.786,,0.012,0.001
1309,GaussianNB,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedQ']",{},0.018298625946044922,0.6629,0.5102,0.806,0.625,0.849,0.001,0.001
1310,KNeighborsClassifier,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedQ']",{'n_neighbors': 7},0.05092334747314453,0.8427,0.7576,0.806,0.781,0.932,0.002,0.001
1311,LinearDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedQ']",{},0.028694629669189453,0.8539,0.7812,0.806,0.794,0.897,0.002,0.0
1312,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedQ']",{},0.027699708938598633,0.8427,0.7179,0.903,0.8,0.901,0.002,0.0
1313,DecisionTreeClassifier,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedQ']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.13128900527954102,0.8539,0.8,0.774,0.787,0.928,0.002,0.0
1314,RandomForestClassifier,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedQ']","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",15.124443054199219,0.8764,0.8571,0.774,0.814,0.943,0.355,0.005
1315,SVC,"['Sex', 'Pclass2', 'Pclass3', 'Age', 'EmbarkedQ']","{'C': 10, 'degree': 2}",0.11404538154602051,0.8427,0.8696,0.645,0.741,,0.012,0.001
1316,GaussianNB,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2']",{},0.01797342300415039,0.809,0.6944,0.806,0.746,0.86,0.001,0.0
1317,KNeighborsClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2']",{'n_neighbors': 9},0.05111527442932129,0.8315,0.7857,0.71,0.746,0.937,0.002,0.001
1318,LinearDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2']",{},0.028494834899902344,0.8315,0.75,0.774,0.762,0.896,0.002,0.001
1319,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2']",{},0.028128623962402344,0.8315,0.7353,0.806,0.769,0.896,0.002,0.001
1320,DecisionTreeClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2']","{'max_depth': None, 'min_samples_leaf': 4, 'min_samples_split': 10}",0.12960386276245117,0.8539,0.8,0.774,0.787,0.904,0.002,0.001
1321,RandomForestClassifier,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2']","{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 500}",15.4430410861969,0.8764,0.8333,0.806,0.82,0.928,0.357,0.012
1322,SVC,"['Sex', 'Pclass3', 'Age', 'EmbarkedS', 'Pclass2']","{'C': 0.1, 'degree': 2}",0.09919309616088867,0.8315,0.7353,0.806,0.769,,0.011,0.001
1323,GaussianNB,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Pclass2']",{},0.02991652488708496,0.7978,0.6444,0.935,0.763,0.877,0.001,0.001
1324,KNeighborsClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Pclass2']",{'n_neighbors': 5},0.05112648010253906,0.7865,0.6765,0.742,0.708,0.902,0.002,0.001
1325,LinearDiscriminantAnalysis,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Pclass2']",{},0.017751693725585938,0.8539,0.7812,0.806,0.794,0.894,0.002,0.0
1326,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Pclass2']",{},0.027930259704589844,0.7865,0.6304,0.935,0.753,0.872,0.002,0.0
1327,DecisionTreeClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Pclass2']","{'max_depth': 10, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.13784432411193848,0.809,0.7333,0.71,0.721,0.911,0.002,0.001
1328,RandomForestClassifier,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Pclass2']","{'max_depth': 20, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",15.030998468399048,0.8427,0.7576,0.806,0.781,0.923,0.355,0.003
1329,SVC,"['Sex', 'Pclass1', 'Pclass3', 'Age', 'Pclass2']","{'C': 0.1, 'degree': 2}",0.1085047721862793,0.8539,0.7812,0.806,0.794,,0.011,0.001
1330,GaussianNB,"['Sex', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.01793980598449707,0.7978,0.6585,0.871,0.75,0.869,0.001,0.0
1331,KNeighborsClassifier,"['Sex', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{'n_neighbors': 3},0.05127406120300293,0.7528,0.6286,0.71,0.667,0.833,0.002,0.001
1332,LinearDiscriminantAnalysis,"['Sex', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.028812170028686523,0.8427,0.7429,0.839,0.788,0.861,0.002,0.0
1333,QuadraticDiscriminantAnalysis,"['Sex', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']",{},0.02785181999206543,0.6629,0.5714,0.129,0.211,0.567,0.002,0.0
1334,DecisionTreeClassifier,"['Sex', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.13910412788391113,0.8202,0.7273,0.774,0.75,0.805,0.002,0.0
1335,RandomForestClassifier,"['Sex', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 30, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",15.4250967502594,0.7753,0.6571,0.742,0.697,0.857,0.365,0.003
1336,SVC,"['Sex', 'Fare', 'EmbarkedS', 'EmbarkedQ', 'EmbarkedC']","{'C': 10, 'degree': 2}",0.12806081771850586,0.8427,0.7429,0.839,0.788,,0.014,0.001
1337,GaussianNB,"['Sex', 'Pclass2', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{},0.018185138702392578,0.7753,0.6571,0.742,0.697,0.841,0.002,0.0
1338,KNeighborsClassifier,"['Sex', 'Pclass2', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{'n_neighbors': 7},0.05152153968811035,0.8315,0.7353,0.806,0.769,0.856,0.002,0.002
1339,LinearDiscriminantAnalysis,"['Sex', 'Pclass2', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{},0.0177919864654541,0.8427,0.7429,0.839,0.788,0.856,0.002,0.0
1340,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass2', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{},0.027752161026000977,0.8315,0.7222,0.839,0.776,0.861,0.002,0.0
1341,DecisionTreeClassifier,"['Sex', 'Pclass2', 'Fare', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.13599348068237305,0.8202,0.7419,0.742,0.742,0.82,0.002,0.0
1342,RandomForestClassifier,"['Sex', 'Pclass2', 'Fare', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",15.313884735107422,0.8315,0.7353,0.806,0.769,0.846,0.362,0.003
1343,SVC,"['Sex', 'Pclass2', 'Fare', 'EmbarkedQ', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.10973930358886719,0.8315,0.7222,0.839,0.776,,0.012,0.001
1344,GaussianNB,"['Sex', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{},0.018110275268554688,0.7528,0.6154,0.774,0.686,0.849,0.001,0.0
1345,KNeighborsClassifier,"['Sex', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{'n_neighbors': 7},0.05056047439575195,0.8315,0.75,0.774,0.762,0.868,0.002,0.001
1346,LinearDiscriminantAnalysis,"['Sex', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{},0.02837657928466797,0.8427,0.7429,0.839,0.788,0.888,0.002,0.0
1347,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']",{},0.027852535247802734,0.8539,0.8214,0.742,0.78,0.862,0.002,0.001
1348,DecisionTreeClassifier,"['Sex', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.1375112533569336,0.8427,0.7576,0.806,0.781,0.851,0.002,0.0
1349,RandomForestClassifier,"['Sex', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",15.229754209518433,0.8202,0.7027,0.839,0.765,0.855,0.359,0.003
1350,SVC,"['Sex', 'Pclass3', 'Fare', 'EmbarkedQ', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.1007070541381836,0.8427,0.7429,0.839,0.788,,0.011,0.001
1351,GaussianNB,"['Sex', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.028348445892333984,0.809,0.6842,0.839,0.754,0.847,0.002,0.0
1352,KNeighborsClassifier,"['Sex', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{'n_neighbors': 7},0.05102396011352539,0.8202,0.7273,0.774,0.75,0.857,0.002,0.001
1353,LinearDiscriminantAnalysis,"['Sex', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.01952505111694336,0.8427,0.7429,0.839,0.788,0.856,0.002,0.0
1354,QuadraticDiscriminantAnalysis,"['Sex', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']",{},0.028121471405029297,0.8315,0.7222,0.839,0.776,0.861,0.002,0.0
1355,DecisionTreeClassifier,"['Sex', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.1332545280456543,0.7865,0.6875,0.71,0.698,0.81,0.002,0.0
1356,RandomForestClassifier,"['Sex', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'max_depth': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",15.327101230621338,0.809,0.7059,0.774,0.738,0.846,0.362,0.003
1357,SVC,"['Sex', 'Fare', 'EmbarkedS', 'Pclass2', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.10928583145141602,0.8315,0.7222,0.839,0.776,,0.011,0.001
1358,GaussianNB,"['Sex', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedC']",{},0.028280019760131836,0.7978,0.6857,0.774,0.727,0.857,0.002,0.001
1359,KNeighborsClassifier,"['Sex', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedC']",{'n_neighbors': 7},0.05107378959655762,0.8315,0.75,0.774,0.762,0.866,0.002,0.001
1360,LinearDiscriminantAnalysis,"['Sex', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedC']",{},0.02846074104309082,0.8427,0.7429,0.839,0.788,0.888,0.002,0.0
1361,QuadraticDiscriminantAnalysis,"['Sex', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedC']",{},0.017275333404541016,0.8539,0.8214,0.742,0.78,0.862,0.002,0.0
1362,DecisionTreeClassifier,"['Sex', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedC']","{'max_depth': 10, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.13642096519470215,0.809,0.7059,0.774,0.738,0.835,0.002,0.0
1363,RandomForestClassifier,"['Sex', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedC']","{'max_depth': 20, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",15.1452157497406,0.809,0.6944,0.806,0.746,0.854,0.359,0.003
1364,SVC,"['Sex', 'Pclass3', 'Fare', 'EmbarkedS', 'EmbarkedC']","{'C': 0.1, 'degree': 2}",0.09829354286193848,0.8315,0.7222,0.839,0.776,,0.011,0.001
1365,GaussianNB,"['Sex', 'Pclass3', 'Fare', 'Pclass2', 'EmbarkedC']",{},0.0177004337310791,0.7753,0.6897,0.645,0.667,0.845,0.001,0.0
